ShipmentID,CustomerName,OriginPort,DestinationPort,Carrier,BookingDate,ETD,ETA,ATD,ATA,PlannedTransitDays,ActualTransitDays,DelayDays,DelayReason,ShipmentStatus,Priority
SHP1934,Falcon Electronics,Shenzhen,Abu Dhabi,MSC,2024-04-22,2024-04-25,2024-05-12,2024-04-25,2024-05-15,17,20,3,Documentation Issue,Delayed,Medium
SHP1935,Arabian Supplies,Ningbo,Jebel Ali,CMA CGM,2024-04-09,2024-04-12,2024-05-02,2024-04-13,2024-05-08,20,25,5,Vessel Rollover,Delayed,Low
SHP1936,Gulf Imports,Ningbo,Abu Dhabi,Maersk,2024-01-23,2024-01-26,2024-02-16,2024-01-26,2024-02-16,21,21,0,None,On Time,Medium
SHP1937,Emirates Retail,Shanghai,Jebel Ali,CMA CGM,2024-05-06,2024-05-09,2024-05-27,2024-05-09,2024-05-27,18,18,0,None,On Time,Medium
SHP1938,Arabian Supplies,Shanghai,Abu Dhabi,COSCO,2024-04-01,2024-04-04,2024-04-20,2024-04-04,2024-04-20,16,16,0,None,On Time,High
SHP1939,Blue Ocean LLC,Shenzhen,Abu Dhabi,Evergreen,2024-06-07,2024-06-10,2024-06-27,2024-06-10,2024-06-26,17,16,0,None,On Time,Medium
SHP1940,Falcon Electronics,Shanghai,Abu Dhabi,Evergreen,2024-01-12,2024-01-15,2024-02-02,2024-01-15,2024-02-02,18,18,0,None,On Time,Medium
SHP1941,Al Noor Trading,Busan,Jebel Ali,MSC,2024-01-29,2024-02-01,2024-02-16,2024-02-01,2024-02-21,15,20,5,Documentation Issue,Delayed,Low
SHP1942,Falcon Electronics,Qingdao,Abu Dhabi,ONE,2024-01-31,2024-02-03,2024-02-20,2024-02-03,2024-02-21,17,18,1,Customs Hold,Delayed,High
SHP1943,Arabian Supplies,Ningbo,Abu Dhabi,COSCO,2024-02-09,2024-02-12,2024-03-02,2024-02-12,2024-03-03,19,20,1,Port Congestion,Delayed,High
SHP1944,Gulf Imports,Shanghai,Abu Dhabi,CMA CGM,2024-03-03,2024-03-06,2024-03-27,2024-03-07,2024-03-29,21,22,1,Documentation Issue,Delayed,Low
SHP1945,Arabian Supplies,Busan,Abu Dhabi,Evergreen,2024-04-16,2024-04-19,2024-05-08,2024-04-19,2024-05-12,19,23,4,Weather,Delayed,High
SHP1946,Arabian Supplies,Busan,Abu Dhabi,Maersk,2024-02-05,2024-02-08,2024-02-28,2024-02-09,2024-03-02,20,22,2,Vessel Rollover,Delayed,Medium
SHP1947,Desert Mart,Shenzhen,Abu Dhabi,Evergreen,2024-02-07,2024-02-10,2024-02-24,2024-02-10,2024-02-28,14,18,4,Port Congestion,Delayed,High
SHP1948,Emirates Retail,Shanghai,Abu Dhabi,COSCO,2024-04-21,2024-04-24,2024-05-08,2024-04-24,2024-05-10,14,16,2,Weather,Delayed,Medium
SHP1949,Al Noor Trading,Shenzhen,Jebel Ali,ONE,2024-06-23,2024-06-26,2024-07-14,2024-06-27,2024-07-19,18,22,4,Customs Hold,Delayed,Medium
SHP1950,Arabian Supplies,Singapore,Abu Dhabi,Evergreen,2024-04-24,2024-04-27,2024-05-14,2024-04-28,2024-05-18,17,20,3,Customs Hold,Delayed,High
SHP1951,Blue Ocean LLC,Singapore,Jebel Ali,Hapag Lloyd,2024-03-18,2024-03-21,2024-04-05,2024-03-22,2024-04-05,15,14,0,None,On Time,Low
SHP1952,Emirates Retail,Shenzhen,Jebel Ali,Maersk,2024-03-13,2024-03-16,2024-04-02,2024-03-17,2024-04-02,17,16,0,None,On Time,High
SHP1953,Falcon Electronics,Qingdao,Jebel Ali,ONE,2024-05-18,2024-05-21,2024-06-08,2024-05-22,2024-06-09,18,18,0,None,On Time,High
SHP1954,Al Noor Trading,Singapore,Jebel Ali,COSCO,2024-04-05,2024-04-08,2024-04-26,2024-04-09,2024-05-01,18,22,4,Port Congestion,Delayed,Medium
SHP1955,Arabian Supplies,Singapore,Jebel Ali,CMA CGM,2024-05-26,2024-05-29,2024-06-12,2024-05-30,2024-06-15,14,16,2,Weather,Delayed,Medium
SHP1956,Falcon Electronics,Ningbo,Jebel Ali,CMA CGM,2024-03-13,2024-03-16,2024-04-01,2024-03-17,2024-04-06,16,20,4,Documentation Issue,Delayed,Low
SHP1957,Al Noor Trading,Ningbo,Abu Dhabi,Evergreen,2024-05-29,2024-06-01,2024-06-18,2024-06-02,2024-06-24,17,22,5,Vessel Rollover,Delayed,Medium
SHP1958,Gulf Imports,Qingdao,Jebel Ali,COSCO,2024-01-21,2024-01-24,2024-02-08,2024-01-25,2024-02-08,15,14,0,None,On Time,High
SHP1959,Emirates Retail,Qingdao,Abu Dhabi,COSCO,2024-04-04,2024-04-07,2024-04-27,2024-04-08,2024-05-01,20,23,3,Customs Hold,Delayed,Low
SHP1960,Emirates Retail,Ningbo,Abu Dhabi,ONE,2024-05-05,2024-05-08,2024-05-28,2024-05-08,2024-06-02,20,25,5,Weather,Delayed,Medium
SHP1961,Blue Ocean LLC,Shanghai,Jebel Ali,Hapag Lloyd,2024-02-03,2024-02-06,2024-02-21,2024-02-06,2024-02-25,15,19,4,Vessel Rollover,Delayed,Medium
SHP1962,Desert Mart,Busan,Abu Dhabi,Maersk,2024-01-31,2024-02-03,2024-02-23,2024-02-03,2024-02-22,20,19,0,None,On Time,Low
SHP1963,Desert Mart,Shenzhen,Abu Dhabi,Maersk,2024-02-09,2024-02-12,2024-02-27,2024-02-13,2024-02-29,15,16,1,Customs Hold,Delayed,High
SHP1964,Desert Mart,Ningbo,Jebel Ali,Evergreen,2024-02-06,2024-02-09,2024-02-29,2024-02-10,2024-02-29,20,19,0,None,On Time,Low
SHP1965,Al Noor Trading,Shanghai,Abu Dhabi,COSCO,2024-05-05,2024-05-08,2024-05-22,2024-05-09,2024-05-22,14,13,0,None,On Time,Low
SHP1966,Arabian Supplies,Singapore,Jebel Ali,Evergreen,2024-03-20,2024-03-23,2024-04-13,2024-03-24,2024-04-15,21,22,1,Vessel Rollover,Delayed,High
SHP1967,Gulf Imports,Singapore,Abu Dhabi,Maersk,2024-05-09,2024-05-12,2024-06-02,2024-05-13,2024-06-08,21,26,5,Vessel Rollover,Delayed,Low
SHP1968,Desert Mart,Busan,Jebel Ali,ONE,2024-06-19,2024-06-22,2024-07-12,2024-06-22,2024-07-14,20,22,2,Vessel Rollover,Delayed,Medium
SHP1969,Emirates Retail,Singapore,Abu Dhabi,Hapag Lloyd,2024-03-12,2024-03-15,2024-03-30,2024-03-15,2024-04-04,15,20,5,Port Congestion,Delayed,Low
SHP1970,Emirates Retail,Busan,Jebel Ali,Evergreen,2024-02-01,2024-02-04,2024-02-19,2024-02-04,2024-02-19,15,15,0,None,On Time,Medium
SHP1971,Al Noor Trading,Shenzhen,Jebel Ali,MSC,2024-05-08,2024-05-11,2024-05-25,2024-05-11,2024-05-24,14,13,0,None,On Time,Low
SHP1972,Blue Ocean LLC,Busan,Jebel Ali,COSCO,2024-05-28,2024-05-31,2024-06-21,2024-06-01,2024-06-21,21,20,0,None,On Time,High
SHP1973,Al Noor Trading,Busan,Abu Dhabi,COSCO,2024-03-28,2024-03-31,2024-04-20,2024-04-01,2024-04-21,20,20,0,None,On Time,Medium
SHP1974,Desert Mart,Ningbo,Jebel Ali,CMA CGM,2024-01-24,2024-01-27,2024-02-11,2024-01-27,2024-02-10,15,14,0,None,On Time,High
SHP1975,Emirates Retail,Shenzhen,Jebel Ali,Maersk,2024-02-09,2024-02-12,2024-03-01,2024-02-12,2024-03-03,18,20,2,Port Congestion,Delayed,Low
SHP1976,Gulf Imports,Qingdao,Abu Dhabi,CMA CGM,2024-01-15,2024-01-18,2024-02-05,2024-01-18,2024-02-07,18,20,2,Customs Hold,Delayed,Medium
SHP1977,Arabian Supplies,Busan,Jebel Ali,COSCO,2024-01-31,2024-02-03,2024-02-17,2024-02-03,2024-02-17,14,14,0,None,On Time,Low
SHP1978,Al Noor Trading,Shenzhen,Abu Dhabi,Hapag Lloyd,2024-05-09,2024-05-12,2024-06-01,2024-05-13,2024-06-01,20,19,0,None,On Time,Medium
SHP1979,Falcon Electronics,Ningbo,Jebel Ali,CMA CGM,2024-01-17,2024-01-20,2024-02-10,2024-01-21,2024-02-10,21,20,0,None,On Time,Low
SHP1980,Desert Mart,Busan,Abu Dhabi,COSCO,2024-05-30,2024-06-02,2024-06-17,2024-06-02,2024-06-17,15,15,0,None,On Time,High
SHP1981,Emirates Retail,Ningbo,Jebel Ali,Hapag Lloyd,2024-06-11,2024-06-14,2024-07-01,2024-06-14,2024-07-06,17,22,5,Customs Hold,Delayed,Medium
SHP1982,Arabian Supplies,Qingdao,Abu Dhabi,ONE,2024-05-22,2024-05-25,2024-06-15,2024-05-25,2024-06-14,21,20,0,None,On Time,High
SHP1983,Desert Mart,Singapore,Abu Dhabi,CMA CGM,2024-01-01,2024-01-04,2024-01-18,2024-01-05,2024-01-21,14,16,2,Documentation Issue,Delayed,Low
SHP1984,Falcon Electronics,Busan,Jebel Ali,CMA CGM,2024-02-24,2024-02-27,2024-03-16,2024-02-27,2024-03-15,18,17,0,None,On Time,High
SHP1985,Desert Mart,Qingdao,Jebel Ali,Hapag Lloyd,2024-04-11,2024-04-14,2024-04-29,2024-04-14,2024-05-04,15,20,5,Documentation Issue,Delayed,Low
SHP1986,Desert Mart,Ningbo,Abu Dhabi,CMA CGM,2024-03-22,2024-03-25,2024-04-13,2024-03-26,2024-04-18,19,23,4,Vessel Rollover,Delayed,High
SHP1987,Falcon Electronics,Shanghai,Abu Dhabi,Maersk,2024-04-27,2024-04-30,2024-05-19,2024-04-30,2024-05-18,19,18,0,None,On Time,High
SHP1988,Emirates Retail,Shanghai,Jebel Ali,Hapag Lloyd,2024-06-21,2024-06-24,2024-07-10,2024-06-25,2024-07-13,16,18,2,Vessel Rollover,Delayed,High
SHP1989,Arabian Supplies,Qingdao,Abu Dhabi,COSCO,2024-06-20,2024-06-23,2024-07-14,2024-06-23,2024-07-18,21,25,4,Customs Hold,Delayed,High
SHP1990,Desert Mart,Ningbo,Abu Dhabi,Maersk,2024-06-27,2024-06-30,2024-07-14,2024-07-01,2024-07-14,14,13,0,None,On Time,High
SHP1991,Al Noor Trading,Busan,Abu Dhabi,Evergreen,2024-01-06,2024-01-09,2024-01-27,2024-01-10,2024-02-01,18,22,4,Weather,Delayed,Low
SHP1992,Desert Mart,Qingdao,Jebel Ali,Maersk,2024-02-26,2024-02-29,2024-03-17,2024-03-01,2024-03-20,17,19,2,Port Congestion,Delayed,High
SHP1993,Emirates Retail,Busan,Abu Dhabi,MSC,2024-06-12,2024-06-15,2024-07-05,2024-06-16,2024-07-05,20,19,0,None,On Time,Low
SHP1994,Falcon Electronics,Shanghai,Jebel Ali,CMA CGM,2024-02-19,2024-02-22,2024-03-09,2024-02-22,2024-03-08,16,15,0,None,On Time,Low
SHP1995,Falcon Electronics,Singapore,Abu Dhabi,ONE,2024-02-28,2024-03-02,2024-03-20,2024-03-02,2024-03-20,18,18,0,None,On Time,Low
SHP1996,Blue Ocean LLC,Qingdao,Abu Dhabi,Maersk,2024-04-26,2024-04-29,2024-05-13,2024-04-29,2024-05-15,14,16,2,Customs Hold,Delayed,Low
SHP1997,Arabian Supplies,Shanghai,Jebel Ali,Maersk,2024-05-12,2024-05-15,2024-06-05,2024-05-16,2024-06-08,21,23,2,Documentation Issue,Delayed,Medium
SHP1998,Gulf Imports,Shenzhen,Jebel Ali,Hapag Lloyd,2024-04-17,2024-04-20,2024-05-11,2024-04-20,2024-05-12,21,22,1,Vessel Rollover,Delayed,High
SHP1999,Gulf Imports,Ningbo,Abu Dhabi,CMA CGM,2024-02-27,2024-03-01,2024-03-21,2024-03-01,2024-03-20,20,19,0,None,On Time,High
SHP2000,Blue Ocean LLC,Shanghai,Abu Dhabi,Evergreen,2024-06-09,2024-06-12,2024-06-27,2024-06-13,2024-06-27,15,14,0,None,On Time,Medium
SHP2001,Arabian Supplies,Shanghai,Abu Dhabi,Hapag Lloyd,2024-03-04,2024-03-07,2024-03-22,2024-03-07,2024-03-24,15,17,2,Customs Hold,Delayed,High
SHP2002,Emirates Retail,Shanghai,Jebel Ali,Maersk,2024-01-19,2024-01-22,2024-02-12,2024-01-22,2024-02-17,21,26,5,Vessel Rollover,Delayed,High
SHP2003,Al Noor Trading,Qingdao,Jebel Ali,CMA CGM,2024-04-06,2024-04-09,2024-04-28,2024-04-09,2024-05-03,19,24,5,Weather,Delayed,Low
SHP2004,Falcon Electronics,Shanghai,Jebel Ali,CMA CGM,2024-06-09,2024-06-12,2024-07-02,2024-06-12,2024-07-01,20,19,0,None,On Time,Medium
SHP2005,Arabian Supplies,Busan,Jebel Ali,COSCO,2024-04-12,2024-04-15,2024-04-30,2024-04-16,2024-05-04,15,18,3,Weather,Delayed,Medium
SHP2006,Falcon Electronics,Singapore,Jebel Ali,COSCO,2024-04-28,2024-05-01,2024-05-21,2024-05-01,2024-05-24,20,23,3,Customs Hold,Delayed,Low
SHP2007,Al Noor Trading,Busan,Jebel Ali,Hapag Lloyd,2024-03-25,2024-03-28,2024-04-14,2024-03-28,2024-04-13,17,16,0,None,On Time,High
SHP2008,Blue Ocean LLC,Qingdao,Abu Dhabi,MSC,2024-05-26,2024-05-29,2024-06-14,2024-05-30,2024-06-19,16,20,4,Customs Hold,Delayed,High
SHP2009,Desert Mart,Busan,Abu Dhabi,Hapag Lloyd,2024-02-05,2024-02-08,2024-02-22,2024-02-08,2024-02-21,14,13,0,None,On Time,Low
SHP2010,Blue Ocean LLC,Shenzhen,Abu Dhabi,CMA CGM,2024-04-01,2024-04-04,2024-04-22,2024-04-04,2024-04-25,18,21,3,Weather,Delayed,Medium
SHP2011,Emirates Retail,Busan,Jebel Ali,COSCO,2024-01-03,2024-01-06,2024-01-22,2024-01-06,2024-01-21,16,15,0,None,On Time,Medium
SHP2012,Desert Mart,Ningbo,Abu Dhabi,ONE,2024-02-20,2024-02-23,2024-03-11,2024-02-23,2024-03-15,17,21,4,Port Congestion,Delayed,Low
SHP2013,Desert Mart,Qingdao,Abu Dhabi,MSC,2024-04-29,2024-05-02,2024-05-21,2024-05-03,2024-05-27,19,24,5,Documentation Issue,Delayed,High
SHP2014,Falcon Electronics,Ningbo,Jebel Ali,COSCO,2024-04-26,2024-04-29,2024-05-13,2024-04-29,2024-05-15,14,16,2,Port Congestion,Delayed,Low
SHP2015,Gulf Imports,Qingdao,Jebel Ali,Evergreen,2024-02-24,2024-02-27,2024-03-15,2024-02-28,2024-03-18,17,19,2,Vessel Rollover,Delayed,High
SHP2016,Al Noor Trading,Busan,Jebel Ali,MSC,2024-04-02,2024-04-05,2024-04-19,2024-04-06,2024-04-19,14,13,0,None,On Time,Medium
SHP2017,Al Noor Trading,Ningbo,Jebel Ali,CMA CGM,2024-04-22,2024-04-25,2024-05-12,2024-04-26,2024-05-17,17,21,4,Port Congestion,Delayed,High
SHP2018,Arabian Supplies,Busan,Jebel Ali,MSC,2024-02-26,2024-02-29,2024-03-18,2024-02-29,2024-03-22,18,22,4,Customs Hold,Delayed,High
SHP2019,Al Noor Trading,Singapore,Jebel Ali,COSCO,2024-01-06,2024-01-09,2024-01-25,2024-01-10,2024-01-31,16,21,5,Port Congestion,Delayed,Low
SHP2020,Blue Ocean LLC,Ningbo,Abu Dhabi,Evergreen,2024-01-29,2024-02-01,2024-02-20,2024-02-02,2024-02-21,19,19,0,None,On Time,Medium
SHP2021,Al Noor Trading,Ningbo,Jebel Ali,Evergreen,2024-06-18,2024-06-21,2024-07-07,2024-06-22,2024-07-11,16,19,3,Port Congestion,Delayed,High
SHP2022,Emirates Retail,Qingdao,Jebel Ali,Maersk,2024-02-19,2024-02-22,2024-03-13,2024-02-23,2024-03-18,20,24,4,Customs Hold,Delayed,Low
SHP2023,Desert Mart,Ningbo,Jebel Ali,ONE,2024-05-30,2024-06-02,2024-06-19,2024-06-03,2024-06-25,17,22,5,Weather,Delayed,Medium
SHP2024,Arabian Supplies,Qingdao,Jebel Ali,MSC,2024-02-02,2024-02-05,2024-02-26,2024-02-05,2024-02-26,21,21,0,None,On Time,Low
SHP2025,Desert Mart,Singapore,Abu Dhabi,Hapag Lloyd,2024-04-09,2024-04-12,2024-05-01,2024-04-13,2024-05-04,19,21,2,Weather,Delayed,Low
SHP2026,Blue Ocean LLC,Singapore,Jebel Ali,MSC,2024-05-03,2024-05-06,2024-05-27,2024-05-07,2024-05-30,21,23,2,Documentation Issue,Delayed,High
SHP2027,Gulf Imports,Shenzhen,Abu Dhabi,COSCO,2024-02-21,2024-02-24,2024-03-16,2024-02-24,2024-03-21,21,26,5,Vessel Rollover,Delayed,Low
SHP2028,Arabian Supplies,Shanghai,Abu Dhabi,COSCO,2024-02-10,2024-02-13,2024-03-03,2024-02-13,2024-03-04,19,20,1,Weather,Delayed,Low
SHP2029,Emirates Retail,Busan,Abu Dhabi,COSCO,2024-03-31,2024-04-03,2024-04-20,2024-04-03,2024-04-23,17,20,3,Vessel Rollover,Delayed,Medium
SHP2030,Desert Mart,Shenzhen,Abu Dhabi,Maersk,2024-04-29,2024-05-02,2024-05-22,2024-05-03,2024-05-25,20,22,2,Vessel Rollover,Delayed,High
SHP2031,Al Noor Trading,Shenzhen,Jebel Ali,Evergreen,2024-04-23,2024-04-26,2024-05-13,2024-04-26,2024-05-14,17,18,1,Customs Hold,Delayed,Medium
SHP2032,Desert Mart,Shanghai,Jebel Ali,CMA CGM,2024-02-28,2024-03-02,2024-03-17,2024-03-02,2024-03-16,15,14,0,None,On Time,High
SHP2033,Gulf Imports,Singapore,Jebel Ali,Evergreen,2024-06-21,2024-06-24,2024-07-13,2024-06-25,2024-07-15,19,20,1,Customs Hold,Delayed,Low
SHP2034,Desert Mart,Shenzhen,Abu Dhabi,COSCO,2024-05-19,2024-05-22,2024-06-09,2024-05-23,2024-06-09,18,17,0,None,On Time,Low
SHP2035,Gulf Imports,Ningbo,Jebel Ali,COSCO,2024-06-16,2024-06-19,2024-07-03,2024-06-19,2024-07-05,14,16,2,Vessel Rollover,Delayed,High
SHP2036,Arabian Supplies,Shanghai,Abu Dhabi,Evergreen,2024-05-12,2024-05-15,2024-06-05,2024-05-16,2024-06-10,21,25,4,Customs Hold,Delayed,High
SHP2037,Blue Ocean LLC,Busan,Jebel Ali,CMA CGM,2024-04-19,2024-04-22,2024-05-12,2024-04-23,2024-05-13,20,20,0,None,On Time,High
SHP2038,Arabian Supplies,Singapore,Abu Dhabi,CMA CGM,2024-05-27,2024-05-30,2024-06-15,2024-05-30,2024-06-16,16,17,1,Vessel Rollover,Delayed,High
SHP2039,Desert Mart,Shenzhen,Jebel Ali,Hapag Lloyd,2024-04-17,2024-04-20,2024-05-10,2024-04-21,2024-05-15,20,24,4,Documentation Issue,Delayed,High
SHP2040,Gulf Imports,Qingdao,Jebel Ali,Hapag Lloyd,2024-02-05,2024-02-08,2024-02-24,2024-02-09,2024-02-26,16,17,1,Vessel Rollover,Delayed,Medium
SHP2041,Emirates Retail,Qingdao,Abu Dhabi,Maersk,2024-02-18,2024-02-21,2024-03-13,2024-02-22,2024-03-13,21,20,0,None,On Time,High
SHP2042,Al Noor Trading,Ningbo,Jebel Ali,Maersk,2024-01-27,2024-01-30,2024-02-15,2024-01-31,2024-02-15,16,15,0,None,On Time,Medium
SHP2043,Falcon Electronics,Busan,Jebel Ali,COSCO,2024-03-13,2024-03-16,2024-04-02,2024-03-17,2024-04-03,17,17,0,None,On Time,High
SHP2044,Arabian Supplies,Qingdao,Abu Dhabi,MSC,2024-04-04,2024-04-07,2024-04-21,2024-04-08,2024-04-22,14,14,0,None,On Time,High
SHP2045,Arabian Supplies,Ningbo,Jebel Ali,Evergreen,2024-02-03,2024-02-06,2024-02-26,2024-02-06,2024-02-28,20,22,2,Vessel Rollover,Delayed,High
SHP2046,Emirates Retail,Busan,Abu Dhabi,Hapag Lloyd,2024-03-20,2024-03-23,2024-04-12,2024-03-24,2024-04-18,20,25,5,Weather,Delayed,High
SHP2047,Gulf Imports,Qingdao,Jebel Ali,Evergreen,2024-05-08,2024-05-11,2024-06-01,2024-05-11,2024-06-02,21,22,1,Port Congestion,Delayed,Medium
SHP2048,Blue Ocean LLC,Qingdao,Abu Dhabi,Hapag Lloyd,2024-06-03,2024-06-06,2024-06-23,2024-06-07,2024-06-27,17,20,3,Documentation Issue,Delayed,High
SHP2049,Falcon Electronics,Singapore,Abu Dhabi,COSCO,2024-01-24,2024-01-27,2024-02-14,2024-01-28,2024-02-19,18,22,4,Customs Hold,Delayed,Low
SHP2050,Emirates Retail,Singapore,Abu Dhabi,COSCO,2024-02-14,2024-02-17,2024-03-08,2024-02-17,2024-03-08,20,20,0,None,On Time,Medium
SHP2051,Falcon Electronics,Shanghai,Jebel Ali,Evergreen,2024-06-17,2024-06-20,2024-07-06,2024-06-20,2024-07-10,16,20,4,Vessel Rollover,Delayed,High
SHP2052,Blue Ocean LLC,Qingdao,Jebel Ali,CMA CGM,2024-03-11,2024-03-14,2024-04-01,2024-03-14,2024-04-05,18,22,4,Weather,Delayed,High
SHP2053,Desert Mart,Ningbo,Jebel Ali,COSCO,2024-01-27,2024-01-30,2024-02-18,2024-01-31,2024-02-21,19,21,2,Weather,Delayed,High
SHP2054,Arabian Supplies,Ningbo,Abu Dhabi,Maersk,2024-01-19,2024-01-22,2024-02-12,2024-01-23,2024-02-15,21,23,2,Vessel Rollover,Delayed,High
SHP2055,Falcon Electronics,Singapore,Abu Dhabi,COSCO,2024-03-05,2024-03-08,2024-03-23,2024-03-08,2024-03-27,15,19,4,Customs Hold,Delayed,Medium
SHP2056,Gulf Imports,Qingdao,Abu Dhabi,Evergreen,2024-01-18,2024-01-21,2024-02-05,2024-01-21,2024-02-08,15,18,3,Vessel Rollover,Delayed,High
SHP2057,Desert Mart,Shanghai,Abu Dhabi,MSC,2024-02-13,2024-02-16,2024-03-01,2024-02-16,2024-03-04,14,17,3,Weather,Delayed,High
SHP2058,Blue Ocean LLC,Shenzhen,Jebel Ali,MSC,2024-06-20,2024-06-23,2024-07-07,2024-06-24,2024-07-12,14,18,4,Weather,Delayed,Low
SHP2059,Falcon Electronics,Singapore,Jebel Ali,COSCO,2024-01-09,2024-01-12,2024-01-29,2024-01-12,2024-01-31,17,19,2,Documentation Issue,Delayed,Low
SHP2060,Al Noor Trading,Qingdao,Jebel Ali,MSC,2024-03-19,2024-03-22,2024-04-12,2024-03-22,2024-04-11,21,20,0,None,On Time,Medium
SHP2061,Blue Ocean LLC,Shanghai,Jebel Ali,CMA CGM,2024-03-02,2024-03-05,2024-03-22,2024-03-05,2024-03-21,17,16,0,None,On Time,High
SHP2062,Arabian Supplies,Singapore,Jebel Ali,ONE,2024-06-23,2024-06-26,2024-07-11,2024-06-26,2024-07-11,15,15,0,None,On Time,High
SHP2063,Desert Mart,Busan,Jebel Ali,Hapag Lloyd,2024-01-12,2024-01-15,2024-02-04,2024-01-15,2024-02-07,20,23,3,Customs Hold,Delayed,High
SHP2064,Gulf Imports,Shanghai,Abu Dhabi,CMA CGM,2024-05-18,2024-05-21,2024-06-10,2024-05-21,2024-06-12,20,22,2,Weather,Delayed,High
SHP2065,Blue Ocean LLC,Ningbo,Abu Dhabi,MSC,2024-01-04,2024-01-07,2024-01-27,2024-01-08,2024-02-01,20,24,4,Port Congestion,Delayed,High
SHP2066,Al Noor Trading,Ningbo,Abu Dhabi,CMA CGM,2024-06-17,2024-06-20,2024-07-08,2024-06-21,2024-07-13,18,22,4,Port Congestion,Delayed,Low
SHP2067,Al Noor Trading,Busan,Abu Dhabi,ONE,2024-05-07,2024-05-10,2024-05-25,2024-05-10,2024-05-29,15,19,4,Customs Hold,Delayed,Low
SHP2068,Arabian Supplies,Singapore,Abu Dhabi,Maersk,2024-04-09,2024-04-12,2024-04-28,2024-04-12,2024-04-29,16,17,1,Customs Hold,Delayed,Medium
SHP2069,Emirates Retail,Singapore,Jebel Ali,MSC,2024-01-05,2024-01-08,2024-01-29,2024-01-08,2024-01-31,21,23,2,Documentation Issue,Delayed,High
SHP2070,Arabian Supplies,Ningbo,Jebel Ali,Maersk,2024-06-06,2024-06-09,2024-06-24,2024-06-09,2024-06-25,15,16,1,Vessel Rollover,Delayed,High
SHP2071,Blue Ocean LLC,Ningbo,Jebel Ali,MSC,2024-04-05,2024-04-08,2024-04-29,2024-04-08,2024-04-30,21,22,1,Weather,Delayed,Low
SHP2072,Desert Mart,Shenzhen,Jebel Ali,Hapag Lloyd,2024-06-02,2024-06-05,2024-06-26,2024-06-06,2024-07-01,21,25,4,Weather,Delayed,Medium
SHP2073,Arabian Supplies,Singapore,Abu Dhabi,CMA CGM,2024-06-14,2024-06-17,2024-07-05,2024-06-17,2024-07-10,18,23,5,Weather,Delayed,High
SHP2074,Emirates Retail,Qingdao,Abu Dhabi,MSC,2024-02-22,2024-02-25,2024-03-10,2024-02-25,2024-03-14,14,18,4,Weather,Delayed,Medium
SHP2075,Al Noor Trading,Ningbo,Jebel Ali,ONE,2024-06-10,2024-06-13,2024-06-27,2024-06-14,2024-06-27,14,13,0,None,On Time,High
SHP2076,Emirates Retail,Busan,Jebel Ali,MSC,2024-02-22,2024-02-25,2024-03-12,2024-02-25,2024-03-11,16,15,0,None,On Time,Low
SHP2077,Gulf Imports,Singapore,Jebel Ali,MSC,2024-01-21,2024-01-24,2024-02-13,2024-01-25,2024-02-18,20,24,4,Customs Hold,Delayed,Medium
SHP2078,Blue Ocean LLC,Singapore,Jebel Ali,CMA CGM,2024-02-15,2024-02-18,2024-03-06,2024-02-19,2024-03-08,17,18,1,Documentation Issue,Delayed,Medium
SHP2079,Blue Ocean LLC,Qingdao,Abu Dhabi,Hapag Lloyd,2024-01-21,2024-01-24,2024-02-12,2024-01-25,2024-02-15,19,21,2,Weather,Delayed,Low
SHP2080,Arabian Supplies,Qingdao,Abu Dhabi,Evergreen,2024-04-20,2024-04-23,2024-05-09,2024-04-24,2024-05-15,16,21,5,Port Congestion,Delayed,High
SHP2081,Blue Ocean LLC,Qingdao,Abu Dhabi,COSCO,2024-03-17,2024-03-20,2024-04-05,2024-03-20,2024-04-08,16,19,3,Customs Hold,Delayed,Medium
SHP2082,Gulf Imports,Singapore,Abu Dhabi,MSC,2024-04-06,2024-04-09,2024-04-30,2024-04-10,2024-04-30,21,20,0,None,On Time,High
SHP2083,Blue Ocean LLC,Qingdao,Abu Dhabi,COSCO,2024-02-18,2024-02-21,2024-03-06,2024-02-22,2024-03-06,14,13,0,None,On Time,Low
SHP2084,Al Noor Trading,Qingdao,Jebel Ali,Maersk,2024-04-05,2024-04-08,2024-04-28,2024-04-09,2024-05-01,20,22,2,Documentation Issue,Delayed,Medium
SHP2085,Desert Mart,Singapore,Abu Dhabi,Hapag Lloyd,2024-05-24,2024-05-27,2024-06-12,2024-05-28,2024-06-13,16,16,0,None,On Time,Low
SHP2086,Blue Ocean LLC,Singapore,Jebel Ali,MSC,2024-05-05,2024-05-08,2024-05-27,2024-05-08,2024-05-31,19,23,4,Vessel Rollover,Delayed,Medium
SHP2087,Desert Mart,Busan,Abu Dhabi,ONE,2024-01-09,2024-01-12,2024-01-31,2024-01-12,2024-02-04,19,23,4,Weather,Delayed,High
SHP2088,Al Noor Trading,Shanghai,Abu Dhabi,COSCO,2024-03-06,2024-03-09,2024-03-26,2024-03-09,2024-03-29,17,20,3,Port Congestion,Delayed,Low
SHP2089,Gulf Imports,Qingdao,Abu Dhabi,ONE,2024-05-30,2024-06-02,2024-06-17,2024-06-02,2024-06-20,15,18,3,Vessel Rollover,Delayed,Medium
SHP2090,Arabian Supplies,Singapore,Jebel Ali,Maersk,2024-05-08,2024-05-11,2024-05-31,2024-05-12,2024-06-04,20,23,3,Vessel Rollover,Delayed,Low
